192.168.224.1 - - [08/Jun/2024:14:47:45 +0000] "GET /api/schema/ HTTP/1.1" 200 45620 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:48:36 +0000] "GET /auth/users/ HTTP/1.1" 401 82 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:49:36 +0000] "GET /auth/users/ HTTP/1.1" 401 82 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:50:40 +0000] "POST /auth/users/ HTTP/1.1" 500 16137 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:51:23 +0000] "GET /auth/users/ HTTP/1.1" 401 82 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:52:10 +0000] "POST /auth/jwt/create/ HTTP/1.1" 200 483 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:52:28 +0000] "POST /auth/jwt/verify/ HTTP/1.1" 200 2 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:52:47 +0000] "POST /auth/jwt/verify/ HTTP/1.1" 401 103 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:53:32 +0000] "GET /auth/users/ HTTP/1.1" 200 108 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
192.168.224.1 - - [08/Jun/2024:14:53:51 +0000] "GET /auth/users/ HTTP/1.1" 200 108 "http://localhost/api/schema/docs/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/122.0.0.0 YaBrowser/24.4.0.0 Safari/537.36" "-"
